id,name,host_id,host_name,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,square_feet,price,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
3592838,Unbeatable Location + Free Parking,18099944,Anton,14-07-2014,f,1,1,t,t,t,Apartment,Entire home/apt,3,1,1,2,Real Bed,"{TV,Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",,$175.00,0,$0.00,1,90,114,93,t,moderate,f,f,1,6.68
1954452,99 Downtown Walkscore Lux 1BD,8534462,Daniela,30-08-2013,t,48,48,t,t,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron}",,$220.00,2,$15.00,14,1125,71,96,f,strict,t,t,3,3.03
1651324,Artistic Flat In Downton Seattle!,8758451,Ross & Lauren,10-09-2013,f,2,2,t,t,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",,$90.00,2,$0.00,2,1125,88,89,f,strict,f,f,2,3.37
8016646,Spectacular Puget Sound views,24243156,Nicholas,27-11-2014,f,1,1,t,f,t,Apartment,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",,$120.00,1,$0.00,1,30,3,100,f,moderate,f,f,1,0.71
6115704,Downtown 2BR 2BA Waterview Condo,31730119,Maggie And Luly,22-04-2015,f,1,1,t,t,t,Apartment,Entire home/apt,4,2,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Pool,Kitchen,""Free Parking on Premises"",Doorman,Gym,""Elevator in Building"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",,$325.00,4,$50.00,6,1125,19,92,f,moderate,f,f,1,2.45
9237535,5*1P*Heart Of Seattle* Pike Place,1623580,Mack & Sophia,18-01-2012,f,12,12,t,t,t,Apartment,Entire home/apt,3,1.5,2,2,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",Heating,Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",""Hair Dryer""}",,$230.00,1,$0.00,1,1125,0,,f,strict,t,t,12,
2191633,Family-Friendly Seattle Views! HSW,4962900,Jordan,04-02-2013,f,169,169,t,t,t,Apartment,Entire home/apt,6,2,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",,$127.00,1,$0.00,2,1125,6,90,f,strict,f,f,1,0.27
7451624,2bed/2bath High Rise w/ View & Deck,8554626,Terry Logan,31-08-2013,f,2,2,t,t,t,Apartment,Entire home/apt,4,2,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Gym,""Elevator in Building"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",,$168.00,1,$0.00,1,1125,29,100,t,strict,f,f,2,5.27
8311242,Pike Place - Waterfront View,11610447,Thomas,24-01-2014,f,1,1,t,t,t,Apartment,Entire home/apt,3,1,1,2,Real Bed,"{TV,Internet,""Wireless Internet"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",,$117.00,2,$20.00,2,1125,7,97,f,moderate,f,f,1,3.89
3977605,Vintage Downtown Seattle Studio!,247975,Kevin And Monica,28-09-2010,f,2,2,t,t,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",,$85.00,1,$0.00,2,6,102,88,f,moderate,t,t,2,6.47
6344566,Central Luxury Apt with AC,11845596,Charlotte,01-02-2014,f,3,3,t,t,t,Apartment,Entire home/apt,3,1,0,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",,$122.00,2,$25.00,1,14,64,98,t,moderate,f,f,2,8.17
2191169,1 Block to PIKE PLACE MARKET! HS2,4962900,Jordan,04-02-2013,f,169,169,t,t,t,Apartment,Entire home/apt,6,2,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",0,$142.00,1,$0.00,2,1125,18,94,f,strict,f,f,1,0.76
5213468,Ultra-Modern 1Bed w/ Amazing Views,8534462,Daniela,30-08-2013,t,48,48,t,t,t,Apartment,Entire home/apt,3,1.5,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Doorman,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,$237.00,2,$20.00,2,1125,30,99,f,strict,t,t,3,2.87
9822759,Amazing High Rise Condo Downtown,13010672,Isabella,11-03-2014,f,1,1,t,t,t,Apartment,Entire home/apt,4,2,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Pets live on this property"",Cat(s),""Elevator in Building"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",,$350.00,4,$50.00,3,1125,0,,f,flexible,f,f,1,
945645,"PIKE PLACE Market, Parking, View S6",4411144,Emma,15-12-2012,f,9,9,t,t,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{""Cable TV"",""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,$99.00,1,$0.00,2,120,9,97,f,strict,f,t,3,0.78
8193241,View Downtown Hi Rise Modern 1bd #1,4874276,Sarah,28-01-2013,f,5,5,t,t,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Doorman,Gym,""Elevator in Building"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,$110.00,2,$20.00,3,60,16,96,f,strict,f,f,5,4.17
6916167,Large 1BR 1 block from Pike Market,12520715,Tom,24-02-2014,f,1,1,t,t,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,Gym,""Pets live on this property"",Dog(s),Cat(s),""Elevator in Building"",""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Hair Dryer"",""Laptop Friendly Workspace""}",,$300.00,1,$0.00,1,1125,0,,f,flexible,f,f,1,
6941113,Nice 2BD/2BA Downtown & Conv Center,20069008,Kaiser,15-08-2014,t,2,2,t,t,t,Apartment,Entire home/apt,7,2,2,5,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",,$225.00,4,$10.00,3,60,18,97,t,strict,f,f,2,2.95
2621746,Downtown 1 BR - Sky high apartment,453540,Sid,20-03-2011,f,5,5,t,t,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",,$99.00,2,$25.00,1,1125,106,93,f,strict,t,t,5,4.92
449602,Downtown / 2 blocks from Pike Place,2232569,Kyle,26-04-2012,t,1,1,t,t,t,Apartment,Shared room,6,1,1,3,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",,$65.00,1,$10.00,1,7,108,98,f,moderate,t,f,1,2.42
1724849,Modern Studio Apt-Downtown Seattle,9091378,Brittany,27-09-2013,f,1,1,t,f,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Wheelchair Accessible"",Pool,Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",Doorman,Gym,""Elevator in Building"",""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer}",,$275.00,0,$0.00,1,1125,11,93,f,flexible,f,f,1,0.43
3868138,Pike's Place. 98 Walkscore,8534462,Daniela,30-08-2013,t,48,48,t,t,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,$183.00,2,$20.00,2,1125,46,98,f,strict,t,t,3,2.73
8193054,View 1bd Luxury Downtown Hi Rise#2,4874276,Sarah,28-01-2013,f,5,5,t,t,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Doorman,Gym,""Elevator in Building"",""Indoor Fireplace"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,$110.00,2,$15.00,3,60,10,98,f,strict,f,f,5,2.83
6807981,Pike's Place. 100 Walkscore 2,8534462,Daniela,30-08-2013,t,48,48,t,t,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,$156.00,2,$20.00,2,1125,18,96,f,strict,t,t,3,2.83
1163345,Apartment Pioneer Square 203,6372203,Darcy,13-05-2013,f,7,7,t,t,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Safety Card"",""Fire Extinguisher"",Essentials}",,$169.00,1,$0.00,1,30,107,88,f,strict,f,f,6,3.4
6436727,Downtown Seattle – Walk Everywhere!,33601666,Alan,17-05-2015,f,1,1,t,f,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",,$150.00,1,$0.00,2,6,14,94,f,flexible,f,f,1,1.86
8553556,Downtown one bedroom one bathroom!,37423892,Kevin,03-07-2015,f,1,1,t,f,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",Heating,""Family/Kid Friendly"",Dryer,Essentials,Shampoo}",,$125.00,1,$0.00,1,1125,12,91,f,flexible,f,f,1,3.79
7389483,Capitol/First Hill 1-BR w/Balcony,2405924,Tahira,18-05-2012,f,1,1,t,t,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",,$175.00,2,$75.00,3,1125,1,100,f,moderate,f,f,1,0.26
1901706,St. John's Apartments #307 - Studio,1787819,Christine,21-02-2012,f,8,8,t,t,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",,$155.00,1,$0.00,3,90,15,96,f,strict,f,f,6,0.8
4137114,P2 Cosmo living: Winter promo,9058822,Andre And Joel,25-09-2013,f,8,8,t,t,t,Apartment,Entire home/apt,6,1,1,4,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Doorman,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,$151.00,3,$17.00,3,1125,54,94,t,strict,t,t,4,3.58
5249093,"2 Bedroom, 2 Bath, Downtown Seattle",14980831,Rebecca,01-05-2014,f,9,9,t,t,t,Apartment,Entire home/apt,6,2,2,4,Real Bed,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",,$175.00,1,$0.00,3,1125,27,90,t,moderate,f,f,9,2.88
356608,St. John's Apartments #309- Two BR,1787819,Christine,21-02-2012,f,8,8,t,t,t,Apartment,Entire home/apt,6,2,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",,$196.00,1,$0.00,3,90,40,96,f,strict,f,f,6,0.92
5270223,View Studio Near Convention Center,21818936,Justin,26-09-2014,f,1,1,t,f,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",Kitchen,""Elevator in Building"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",,$110.00,1,$0.00,1,1125,0,,f,flexible,f,f,1,
7824870,"Cute Vintage Studio, Cap Hill",27676513,Sarah,13-02-2015,f,1,1,t,f,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",,$140.00,2,$50.00,3,4,0,,f,flexible,f,f,1,
828298,2 Bedroom Sparkling City Oasis,74305,Darik,27-01-2010,f,34,34,t,t,t,Apartment,Entire home/apt,5,1,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",,$175.00,1,$0.00,3,1125,14,92,f,strict,t,t,6,0.39
8446347,Best location in Seattle!,44470118,Michelle,18-09-2015,f,1,1,t,f,f,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{""Wireless Internet"",Kitchen,Breakfast,""Buzzer/Wireless Intercom"",Heating,Essentials,Shampoo}",,$250.00,1,$0.00,1,1125,0,,f,flexible,f,f,1,
5989894,Cozy Downtown Apartment,2775464,Lubna,28-06-2012,f,2,2,t,f,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Pool,Kitchen,Gym,""Elevator in Building"",""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers}",,$90.00,3,$25.00,1,1125,11,95,f,moderate,f,f,2,1.27
7699495,ConventionCenter/Executive,7785901,Andric And Drea,28-07-2013,t,3,3,t,t,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",,$105.00,2,$20.00,3,1125,6,100,t,flexible,f,f,3,2.73
3270492,Stay in the Heart of Seattle,16537099,Maximillian,08-06-2014,f,1,1,t,t,t,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,Essentials,Shampoo}",,$95.00,2,$30.00,2,1125,62,97,f,moderate,f,f,1,3.41
5372156,8th Ave Condos Modern 1BD 3,8534462,Daniela,30-08-2013,t,48,48,t,t,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,$139.00,2,$20.00,2,1125,15,96,f,strict,t,t,3,1.93
2933877,"Comfy Studio, Downtown, Affordable",14980831,Rebecca,01-05-2014,f,9,9,t,t,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",,$115.00,1,$0.00,3,1125,9,91,t,moderate,f,f,9,0.5
4943016,Beautiful Modern Downtwn/Convention,3294357,Rachel & Grace,17-08-2012,f,4,4,t,t,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",,$185.00,2,$25.00,3,1125,4,90,f,strict,f,f,4,0.37
3624990,Large Downtown 2 Bedroom Condo,14980831,Rebecca,01-05-2014,f,9,9,t,t,t,Apartment,Entire home/apt,6,1,2,4,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",,$175.00,1,$0.00,3,1125,18,90,t,moderate,f,f,9,1.15
7391003,Studio in the BEST location!,32394807,Andreina,02-05-2015,f,1,1,t,t,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",,$75.00,1,$0.00,1,1125,43,85,f,moderate,f,f,1,7.63
9922140,Luxury Seattle Downtown Residence,41319913,Cousin,12-08-2015,t,1,1,t,f,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Doorman,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,$85.00,1,$0.00,1,1125,0,,t,flexible,f,f,1,
10126199,Convention Place 1BD w/ Parking!,35324206,Gracie,08-06-2015,t,2,2,t,f,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,$129.00,2,$25.00,1,60,0,,t,flexible,f,f,2,
6752031,Amazing Space in Downtown Seattle,35354152,Johnny,09-06-2015,f,1,1,t,t,t,Apartment,Private room,2,1,1,1,Airbed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Pool,Kitchen,Gym,""Elevator in Building"",""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,Iron,""Laptop Friendly Workspace""}",,$70.00,1,$10.00,2,1125,18,91,f,flexible,f,f,1,2.95
1815304,Best Location in Downtown Seattle!,9508208,Michael,18-10-2013,f,1,1,t,t,t,Apartment,Private room,2,1,1,1,Pull-out Sofa,"{TV,Internet,""Wireless Internet"",Kitchen,""Smoking Allowed"",""Pets live on this property"",Dog(s),""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,""Laptop Friendly Workspace""}",,$79.00,0,$0.00,2,19,139,91,t,strict,t,t,1,5.29
10211716,Luxury High Rise Convention Center,50550045,Diane,04-12-2015,f,6,6,t,t,t,Apartment,Entire home/apt,6,2,2,2,Real Bed,"{TV,Internet,Kitchen,Doorman,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",,$109.00,2,$25.00,1,1125,0,,f,strict,f,f,6,
3793047,Cozy studio in Capitol Hill!,1434203,Adam,22-11-2011,f,1,1,t,t,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials}",,$100.00,1,$0.00,2,1125,37,92,f,flexible,f,f,1,2.17
353039,St. John's Apartments #300- one BR,1787819,Christine,21-02-2012,f,8,8,t,t,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",,$155.00,1,$0.00,3,90,18,93,f,strict,f,f,6,0.42
5218550,In the Heart of Seattle,19962298,Susan,13-08-2014,f,1,1,t,t,t,Apartment,Private room,2,1,1,1,Real Bed,"{""Cable TV"",""Wireless Internet"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",,$87.00,2,$20.00,2,1125,71,98,t,moderate,f,f,1,6.7
7809494,1 BR Great View near Stadium and DT,41112217,Steven,10-08-2015,f,1,1,t,t,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,$165.00,2,$15.00,1,1125,18,98,f,flexible,f,f,1,3.72
6627403,Urban Capitol Hill Retreat,34689188,Zachary,31-05-2015,f,1,1,t,t,t,Condominium,Private room,2,1.5,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",,$100.00,2,$0.00,1,1125,6,100,f,flexible,f,f,1,2.31
